minute,radiant_gold_adv,radiant_xp_adv,match_id
16,5657,2943,3963766315
17,6676,4639,3963766315
18,7268,6001,3963766315
19,8462,6378,3963766315
20,9579,6670,3963766315
21,13136,9099,3963766315
22,16804,12123,3963766315
1,34,0,3963082795
2,-125,304,3963082795
3,-294,112,3963082795
4,-244,39,3963082795
5,179,608,3963082795
6,-164,55,3963082795
7,-284,-369,3963082795
8,-431,-279,3963082795
9,-917,-636,3963082795
10,-739,-403,3963082795
11,-1301,-961,3963082795
12,-2788,-1418,3963082795
13,-3350,-2069,3963082795
14,-3359,-715,3963082795
15,-3765,-1247,3963082795
16,-3668,-1059,3963082795
17,-4884,-1405,3963082795
18,-4809,-587,3963082795
19,-4560,-550,3963082795
20,-4973,-353,3963082795
21,-5098,-873,3963082795
22,-5321,-1364,3963082795
23,-6395,-2568,3963082795
24,-6940,-3228,3963082795
25,-7373,-4397,3963082795
26,-10253,-9980,3963082795
27,-12123,-10301,3963082795
28,-13018,-11105,3963082795
29,-15558,-13825,3963082795
30,-12821,-6547,3963082795
31,-12741,-7459,3963082795
32,-12124,-9585,3963082795
33,-14159,-9893,3963082795
34,-15037,-12923,3963082795
35,-15579,-15006,3963082795
36,-16151,-17514,3963082795
1,0,0,3967207226
2,157,-161,3967207226
3,270,-166,3967207226
4,698,584,3967207226
5,127,-93,3967207226
6,1091,373,3967207226
7,2010,1065,3967207226
8,2252,1824,3967207226
9,2102,1236,3967207226
10,2629,1824,3967207226
11,2798,1936,3967207226
12,2405,2253,3967207226
13,1787,1233,3967207226
14,2080,1437,3967207226
15,2634,2436,3967207226
16,2994,2286,3967207226
17,3111,1648,3967207226
18,4025,3886,3967207226
19,4408,4477,3967207226
20,4500,5008,3967207226
21,4570,4601,3967207226
22,5466,5893,3967207226
23,4774,4287,3967207226
24,6685,4694,3967207226
25,6931,6949,3967207226
26,9081,10244,3967207226
27,10026,9957,3967207226
28,10520,11781,3967207226
1,0,0,3970041014
2,-48,-174,3970041014
3,-474,-299,3970041014
4,-19,125,3970041014
5,186,462,3970041014
6,93,621,3970041014
7,342,944,3970041014
8,585,1327,3970041014
9,499,1022,3970041014
10,81,1409,3970041014
11,777,2584,3970041014
12,1584,2052,3970041014
13,2156,3407,3970041014
14,2594,3884,3970041014
15,4515,6701,3970041014
16,4998,7290,3970041014
17,7896,9982,3970041014
18,8263,10464,3970041014
19,9157,12487,3970041014
20,10943,13645,3970041014
21,13988,14857,3970041014
22,13526,14087,3970041014
23,14655,13023,3970041014
24,16743,13107,3970041014
1,0,0,4064796732
2,543,150,4064796732
3,569,55,4064796732
4,283,136,4064796732
5,1156,947,4064796732
6,1139,839,4064796732
7,2326,1355,4064796732
8,4177,3666,4064796732
9,4342,3711,4064796732
10,5030,4380,4064796732
11,4746,3160,4064796732
12,5312,3319,4064796732
13,5318,3892,4064796732
14,5803,5402,4064796732
15,5925,4935,4064796732
16,5077,4377,4064796732
17,4865,2474,4064796732
18,4925,3385,4064796732
19,5203,3610,4064796732
20,7193,6027,4064796732
21,6324,5383,4064796732
22,8964,6031,4064796732
23,8737,6862,4064796732
24,9362,10141,4064796732
25,9113,8119,4064796732
26,9663,9555,4064796732
27,9996,9787,4064796732
28,10500,10233,4064796732
29,11215,11340,4064796732
30,11349,13373,4064796732
31,14079,15987,4064796732
32,17289,17544,4064796732
33,17063,17504,4064796732
34,18744,19247,4064796732
35,19401,19344,4064796732
36,21330,19213,4064796732
37,23902,20768,4064796732
38,25297,21161,4064796732
39,25097,24680,4064796732
1,0,0,4063518923
2,-179,124,4063518923
3,-78,1014,4063518923
4,464,1923,4063518923
5,894,2281,4063518923
6,1166,2690,4063518923
7,315,3079,4063518923
8,991,3032,4063518923
9,1668,3312,4063518923
10,1179,2916,4063518923
11,2276,3291,4063518923
12,2769,2890,4063518923
13,3822,4006,4063518923
14,3530,3618,4063518923
15,4141,3532,4063518923
16,2692,1019,4063518923
17,5157,2869,4063518923
18,5335,3234,4063518923
19,5474,1904,4063518923
20,5072,2268,4063518923
21,4618,2254,4063518923
22,4501,4482,4063518923
23,4613,4898,4063518923
24,4482,3004,4063518923
25,5710,8318,4063518923
26,4110,5537,4063518923
27,6445,10338,4063518923
28,7288,9830,4063518923
1,0,0,3967645548
2,-226,131,3967645548
3,-21,243,3967645548
4,235,555,3967645548
5,652,766,3967645548
6,254,472,3967645548
7,1469,1491,3967645548
8,1672,1654,3967645548
9,2174,1741,3967645548
10,3407,3146,3967645548
11,3688,3603,3967645548
12,6972,5674,3967645548
13,6776,6778,3967645548
14,6517,5461,3967645548
15,8654,7763,3967645548
16,8822,7952,3967645548
17,10929,10444,3967645548
18,11908,11226,3967645548
19,12736,12184,3967645548
20,12527,10851,3967645548
21,13924,12519,3967645548
22,17093,16866,3967645548
23,20762,20218,3967645548
1,0,0,4062017242
2,682,21,4062017242
3,512,-62,4062017242
4,863,192,4062017242
5,777,177,4062017242
6,1301,593,4062017242
7,2566,1132,4062017242
8,2087,293,4062017242
9,2137,410,4062017242
10,2064,292,4062017242
11,2788,1453,4062017242
12,3714,2303,4062017242
13,3389,1907,4062017242
14,3358,2048,4062017242
15,3521,2445,4062017242
16,4785,3542,4062017242
17,4503,1836,4062017242
18,5230,3121,4062017242
19,5393,3137,4062017242
20,5666,3839,4062017242
21,6231,4242,4062017242
22,7049,4364,4062017242
23,6839,5528,4062017242
24,8056,9070,4062017242
25,10611,9230,4062017242
26,10770,9312,4062017242
27,13240,11114,4062017242
28,13612,12775,4062017242
1,0,0,4062103539
2,-517,179,4062103539
3,146,421,4062103539
4,-164,-203,4062103539
5,-258,-592,4062103539
6,23,-708,4062103539
7,470,-151,4062103539
8,553,-363,4062103539
9,72,-243,4062103539
10,328,-36,4062103539
11,316,-132,4062103539
12,111,-807,4062103539
13,-449,-440,4062103539
14,-1012,-759,4062103539
15,-1729,-1523,4062103539
16,-2936,-2437,4062103539
17,-2958,-4164,4062103539
18,-2751,-4323,4062103539
19,-1183,-2688,4062103539
20,-959,-3687,4062103539
21,-1162,-2887,4062103539
22,-3242,-3834,4062103539
23,-3574,-2454,4062103539
24,-3829,-1951,4062103539
25,-3717,-2248,4062103539
26,-5201,-5199,4062103539
27,-8333,-6125,4062103539
28,-8826,-5932,4062103539
29,-8128,-5348,4062103539
30,-7791,-5343,4062103539
31,-8000,-8466,4062103539
1,0,0,3964420417
2,-20,-3,3964420417
3,386,342,3964420417
4,614,254,3964420417
5,635,135,3964420417
6,661,170,3964420417
7,178,292,3964420417
8,582,1122,3964420417
9,1224,1565,3964420417
10,1714,2378,3964420417
11,1395,1757,3964420417
12,1640,1816,3964420417
13,1205,1885,3964420417
14,1724,2734,3964420417
15,821,2526,3964420417
16,1346,2927,3964420417
17,1783,1374,3964420417
18,1764,1167,3964420417
19,131,-1593,3964420417
20,-487,-2376,3964420417
21,23,-1586,3964420417
22,-506,-1221,3964420417
23,-1333,-740,3964420417
24,-2025,-2457,3964420417
25,-2409,-2323,3964420417
26,-2301,-2712,3964420417
27,-2300,-1946,3964420417
28,-3060,-3790,3964420417
29,-3881,-3709,3964420417
30,-4261,-5339,3964420417
31,-5020,-6304,3964420417
32,-4906,-6479,3964420417
33,-5316,-6721,3964420417
34,-8811,-11065,3964420417
35,-10059,-12812,3964420417
36,-11334,-13893,3964420417
37,-12575,-18780,3964420417
1,0,0,3963833718
2,555,247,3963833718
3,392,148,3963833718
4,402,70,3963833718
5,758,488,3963833718
6,284,178,3963833718
7,-88,-77,3963833718
8,555,761,3963833718
9,413,354,3963833718
10,591,538,3963833718
11,470,72,3963833718
12,1946,17,3963833718
13,2368,1586,3963833718
14,2606,2005,3963833718
15,3972,2685,3963833718
16,4272,2212,3963833718
17,3980,1853,3963833718
18,3511,1374,3963833718
19,2975,559,3963833718
20,4040,2620,3963833718
21,3669,2135,3963833718
22,4153,-106,3963833718
23,4204,1520,3963833718
24,5439,541,3963833718
25,4815,-880,3963833718
26,5462,1410,3963833718
27,7971,1648,3963833718
28,7851,1460,3963833718
29,8565,3112,3963833718
30,9932,2953,3963833718
31,9392,1656,3963833718
32,10816,4325,3963833718
33,12442,5812,3963833718
34,13841,4912,3963833718
1,0,0,4076043995
2,640,350,4076043995
3,574,124,4076043995
4,610,610,4076043995
5,1148,1439,4076043995
6,1213,1689,4076043995
7,1219,2130,4076043995
8,704,1634,4076043995
9,622,1718,4076043995
10,353,1508,4076043995
11,373,1600,4076043995
12,-989,2532,4076043995
13,-246,2554,4076043995
14,75,3427,4076043995
15,-357,1528,4076043995
16,263,1573,4076043995
17,-169,934,4076043995
18,717,1765,4076043995
19,1495,2851,4076043995
20,1693,3004,4076043995
21,3361,5019,4076043995
22,4198,4677,4076043995
23,5789,6257,4076043995
24,5518,5875,4076043995
25,5922,5945,4076043995
26,8605,11051,4076043995
27,9796,10054,4076043995
28,11227,12868,4076043995
29,11931,14056,4076043995
30,14100,16479,4076043995
31,15363,17704,4076043995
32,15241,11950,4076043995
1,325,56,3967562562
2,911,228,3967562562
3,932,227,3967562562
4,957,225,3967562562
5,1132,137,3967562562
6,1809,699,3967562562
7,1846,583,3967562562
8,2526,1361,3967562562
9,2169,970,3967562562
10,2473,2068,3967562562
11,3165,2041,3967562562
12,3375,2176,3967562562
13,5395,4266,3967562562
14,5366,4112,3967562562
15,7280,5955,3967562562
16,7398,6060,3967562562
17,8408,7267,3967562562
18,8645,7837,3967562562
19,9087,8678,3967562562
20,9451,7972,3967562562
21,11626,12094,3967562562
22,12320,11949,3967562562
23,12717,13786,3967562562
24,14236,13534,3967562562
1,0,0,3969357638
2,250,293,3969357638
3,366,493,3969357638
4,467,618,3969357638
5,544,547,3969357638
6,272,597,3969357638
7,244,359,3969357638
8,891,852,3969357638
9,876,454,3969357638
10,922,469,3969357638
11,550,75,3969357638
12,2005,504,3969357638
13,3438,1442,3969357638
14,3509,1833,3969357638
15,3300,1790,3969357638
16,3463,1418,3969357638
17,2906,1835,3969357638
18,3019,2404,3969357638
19,4378,4895,3969357638
20,4534,5466,3969357638
21,5272,5497,3969357638
22,6413,5788,3969357638
23,7923,7297,3969357638
24,10694,4632,3969357638
25,10457,4591,3969357638
26,7903,-846,3969357638
27,7854,-2835,3969357638
28,7202,-2750,3969357638
29,7197,-2014,3969357638
30,9075,-1042,3969357638
31,11162,5233,3969357638
32,14437,5116,3969357638
33,15554,6668,3969357638
1,-120,-50,3971176821
2,-548,-316,3971176821
3,-241,-284,3971176821
4,36,31,3971176821
5,-392,-574,3971176821
6,-975,-1096,3971176821
7,-2152,-1283,3971176821
8,-2736,-1572,3971176821
9,-2792,-1573,3971176821
10,-3007,-1299,3971176821
11,-2168,-414,3971176821
12,-3047,-245,3971176821
13,-2980,256,3971176821
14,-3550,-171,3971176821
15,-4766,221,3971176821
16,-5643,-1587,3971176821
17,-6244,-642,3971176821
18,-6388,-1049,3971176821
19,-8398,-3803,3971176821
20,-9245,-3890,3971176821
21,-8457,-2615,3971176821
22,-9143,-2437,3971176821
23,-8308,489,3971176821
24,-8473,222,3971176821
25,-8820,-1857,3971176821
26,-9699,-3443,3971176821
27,-12175,-5769,3971176821
1,0,0,4064721264
2,281,-241,4064721264
3,283,-90,4064721264
4,262,-196,4064721264
5,-446,-625,4064721264
6,-260,-268,4064721264
7,-543,-1015,4064721264
8,-531,-1232,4064721264
9,-560,-1418,4064721264
10,188,-1170,4064721264
11,554,-591,4064721264
12,1348,358,4064721264
13,2400,648,4064721264
14,4534,2822,4064721264
15,3716,1572,4064721264
16,3865,1717,4064721264
17,4452,1662,4064721264
18,3501,570,4064721264
19,4005,1878,4064721264
20,4095,2013,4064721264
21,4587,3769,4064721264
22,7766,7529,4064721264
23,7350,7542,4064721264
24,7659,8245,4064721264
25,8590,8711,4064721264
26,8091,7610,4064721264
27,8830,8731,4064721264
28,9606,11052,4064721264
29,15137,12728,4064721264
30,16112,14896,4064721264
1,0,0,4065124105
2,-289,8,4065124105
3,170,529,4065124105
4,118,490,4065124105
5,290,779,4065124105
6,712,1078,4065124105
7,1565,1618,4065124105
8,1106,1002,4065124105
9,2052,2015,4065124105
10,2534,2097,4065124105
11,2616,1401,4065124105
12,4092,1253,4065124105
13,3936,604,4065124105
14,4173,2208,4065124105
15,5505,3128,4065124105
16,6116,3721,4065124105
17,6018,3115,4065124105
18,6162,3462,4065124105
19,6619,2704,4065124105
20,7837,4267,4065124105
21,8228,4899,4065124105
22,8489,4485,4065124105
23,9004,6677,4065124105
24,9780,7788,4065124105
25,10549,11959,4065124105
26,10892,12755,4065124105
27,7412,6078,4065124105
28,6669,7274,4065124105
29,8611,11857,4065124105
30,10062,10461,4065124105
31,10339,10994,4065124105
32,13993,14438,4065124105
1,0,0,4065268827
2,290,120,4065268827
3,864,740,4065268827
4,1285,1263,4065268827
5,1596,1769,4065268827
6,2133,2502,4065268827
7,2538,2699,4065268827
8,3826,4523,4065268827
9,5087,6039,4065268827
10,6817,6449,4065268827
11,6815,5785,4065268827
12,6578,5727,4065268827
13,7528,6647,4065268827
14,9302,8244,4065268827
15,10795,10808,4065268827
16,12442,12166,4065268827
17,14540,13707,4065268827
18,17670,16885,4065268827
1,529,112,3962092993
2,703,210,3962092993
3,1129,25,3962092993
4,1279,236,3962092993
5,1705,1198,3962092993
6,1469,1264,3962092993
7,1706,1126,3962092993
8,2774,1482,3962092993
9,3034,1611,3962092993
10,3256,2164,3962092993
11,4198,2984,3962092993
12,4156,1886,3962092993
13,3712,1577,3962092993
14,3295,1226,3962092993
15,4118,3066,3962092993
16,5015,3509,3962092993
17,5319,4253,3962092993
18,6783,5263,3962092993
19,6961,5750,3962092993
20,7672,5880,3962092993
21,8668,6538,3962092993
22,8192,4905,3962092993
23,6895,3640,3962092993
24,6400,4472,3962092993
25,6451,5250,3962092993
26,9325,5668,3962092993
27,9062,4207,3962092993
28,9055,3191,3962092993
29,9855,5448,3962092993
30,9600,7385,3962092993
31,11849,7777,3962092993
32,11889,9141,3962092993
33,14604,13181,3962092993
1,0,0,4067049273
2,-68,-11,4067049273
3,63,182,4067049273
4,398,-107,4067049273
5,-229,-465,4067049273
6,-463,-591,4067049273
7,-471,-244,4067049273
8,-489,-183,4067049273
9,-637,-428,4067049273
10,-1200,-1355,4067049273
11,-1257,-1497,4067049273
12,-626,-1120,4067049273
13,-2151,-1226,4067049273
14,-2710,-1935,4067049273
15,-3094,-3129,4067049273
16,-1482,-1447,4067049273
17,-1628,-1242,4067049273
18,-1569,-431,4067049273
19,-2117,-300,4067049273
20,-2681,-590,4067049273
21,-1777,1101,4067049273
22,-281,98,4067049273
23,-1596,968,4067049273
24,-496,2628,4067049273
25,-743,2289,4067049273
26,111,2988,4067049273
27,640,2818,4067049273
28,5545,11268,4067049273
1,0,0,4076257095
2,-292,370,4076257095
3,-560,-51,4076257095
4,-714,-387,4076257095
5,-1138,-341,4076257095
6,-1184,-473,4076257095
7,-141,-888,4076257095
8,59,-309,4076257095
9,348,91,4076257095
10,553,528,4076257095
11,1124,274,4076257095
12,2557,813,4076257095
13,2967,1265,4076257095
14,2858,907,4076257095
15,2725,360,4076257095
16,3722,2570,4076257095
17,5724,3353,4076257095
18,6722,4993,4076257095
19,8192,5895,4076257095
20,8775,6853,4076257095
21,9981,7595,4076257095
22,13328,7653,4076257095
23,13343,7122,4076257095
24,13677,7301,4076257095
25,14114,7295,4076257095
26,14030,6927,4076257095
27,15548,8883,4076257095
28,15865,7297,4076257095
29,16186,8069,4076257095
30,17733,10961,4076257095
31,18012,11461,4076257095
32,18967,14459,4076257095
33,19457,14260,4076257095
1,0,0,3961219376
2,133,-19,3961219376
3,-116,-155,3961219376
4,515,739,3961219376
5,332,538,3961219376
6,-389,69,3961219376
7,643,0,3961219376
8,290,284,3961219376
9,11,-251,3961219376
10,-354,-860,3961219376
11,-212,-911,3961219376
12,-2486,-2485,3961219376
13,-2925,-2542,3961219376
14,-3338,-2685,3961219376
15,-5119,-4862,3961219376
16,-5073,-4784,3961219376
17,-4392,-3079,3961219376
18,-6776,-5169,3961219376
19,-6676,-5001,3961219376
20,-6386,-4432,3961219376
21,-9837,-6845,3961219376
1,0,0,3964610577
2,-110,-13,3964610577
3,-4,142,3964610577
4,236,486,3964610577
5,-220,-172,3964610577
6,-652,-834,3964610577
7,-996,-107,3964610577
8,-1351,-94,3964610577
9,-1298,315,3964610577
10,-1306,535,3964610577
11,-1289,988,3964610577
12,-970,466,3964610577
13,-2158,843,3964610577
14,-3265,-552,3964610577
15,-4389,-1250,3964610577
16,-3917,-740,3964610577
17,-6087,-941,3964610577
18,-6771,-1640,3964610577
19,-7346,-2515,3964610577
20,-6572,-2279,3964610577
21,-8436,-4426,3964610577
22,-8397,-3640,3964610577
23,-10796,-3575,3964610577
24,-10742,-3901,3964610577
25,-11511,-5614,3964610577
26,-12148,-5200,3964610577
27,-13070,-4350,3964610577
1,0,0,3960936028
2,76,68,3960936028
3,-198,-123,3960936028
4,-293,-185,3960936028
5,-332,-323,3960936028
6,75,-173,3960936028
7,58,-23,3960936028
8,179,53,3960936028
9,571,455,3960936028
10,388,149,3960936028
11,236,72,3960936028
12,377,-249,3960936028
13,1048,690,3960936028
14,718,317,3960936028
15,646,188,3960936028
16,-379,-759,3960936028
17,-442,-1538,3960936028
18,-607,-1642,3960936028
19,-540,-2030,3960936028
20,-1632,-2604,3960936028
21,-2622,-2847,3960936028
22,-2301,-1987,3960936028
23,-2249,-1765,3960936028
24,-3185,-4324,3960936028
25,-4283,-5927,3960936028
26,-3032,-4039,3960936028
27,-5410,-4754,3960936028
28,-3886,-1428,3960936028
29,-3671,-1719,3960936028
30,-4740,-3208,3960936028
31,-4952,-3428,3960936028
32,-6680,-3338,3960936028
33,-7351,-3213,3960936028
34,-6512,-1589,3960936028
35,-6082,-947,3960936028
36,-5879,-618,3960936028
37,-7280,-1099,3960936028
38,-7184,-981,3960936028
39,-8400,-2176,3960936028
40,-8996,-5297,3960936028
41,-10075,-6261,3960936028
42,-10774,-4631,3960936028
43,-10789,-5503,3960936028
44,-10627,-6892,3960936028
45,-10950,-7509,3960936028
46,-11983,-9795,3960936028
47,-12787,-9271,3960936028
48,-14294,-11221,3960936028
49,-14574,-12240,3960936028
50,-15712,-11964,3960936028
51,-18475,-14370,3960936028
52,-23893,-13729,3960936028
53,-26005,-9626,3960936028
54,-28569,-9537,3960936028
55,-28594,-10477,3960936028
56,-30698,-11014,3960936028
1,0,0,3970454002
2,307,-307,3970454002
3,330,-236,3970454002
4,459,-4,3970454002
5,377,-192,3970454002
6,-101,-174,3970454002
7,381,814,3970454002
8,575,1241,3970454002
9,406,757,3970454002
10,787,1021,3970454002
11,1520,1898,3970454002
12,2008,2721,3970454002
13,1674,2419,3970454002
14,2035,3363,3970454002
15,2774,3249,3970454002
16,2815,3185,3970454002
17,3980,4612,3970454002
18,4080,4767,3970454002
19,4959,5929,3970454002
20,5622,6789,3970454002
21,6306,7719,3970454002
22,7820,9575,3970454002
23,8909,8963,3970454002
24,9660,10158,3970454002
25,9644,9522,3970454002
26,10831,11686,3970454002
27,13438,12045,3970454002
28,16521,15762,3970454002
29,18563,14669,3970454002
30,19316,15641,3970454002
31,22415,19406,3970454002
1,0,0,3971411606
2,29,-127,3971411606
3,169,364,3971411606
4,630,688,3971411606
5,768,724,3971411606
6,953,1182,3971411606
7,1752,1378,3971411606
8,1962,1513,3971411606
9,2096,2217,3971411606
10,1820,1803,3971411606
11,2783,2231,3971411606
12,3339,1625,3971411606
13,3881,3210,3971411606
14,4437,3278,3971411606
15,5175,4204,3971411606
16,5413,4658,3971411606
17,5521,5311,3971411606
18,6293,6544,3971411606
19,7089,6783,3971411606
20,8688,8037,3971411606
21,9930,9119,3971411606
22,9948,9179,3971411606
23,11417,11029,3971411606
24,12623,12855,3971411606
25,12939,14026,3971411606
26,13496,13327,3971411606
27,14690,14093,3971411606
28,14889,15669,3971411606
29,18750,18275,3971411606
30,19196,18006,3971411606
31,20237,18307,3971411606
1,0,0,3967996227
2,144,120,3967996227
3,233,534,3967996227
4,217,723,3967996227
5,601,1131,3967996227
6,195,742,3967996227
7,1577,992,3967996227
8,2149,1894,3967996227
9,2635,1927,3967996227
10,2375,1422,3967996227
11,3238,2608,3967996227
12,4321,1907,3967996227
13,4039,1274,3967996227
14,4651,1949,3967996227
15,5245,2618,3967996227
16,6668,3814,3967996227
17,7150,3623,3967996227
18,7638,3338,3967996227
19,8668,5102,3967996227
20,9091,5021,3967996227
21,9651,4349,3967996227
22,11647,6347,3967996227
23,11676,7388,3967996227
24,13276,10370,3967996227
25,18700,16205,3967996227
26,19153,17358,3967996227
1,0,0,3961102532
2,373,-3,3961102532
3,310,82,3961102532
4,788,115,3961102532
5,763,387,3961102532
6,1381,1081,3961102532
7,871,662,3961102532
8,966,782,3961102532
9,2280,1444,3961102532
10,3099,2644,3961102532
11,3525,3549,3961102532
12,4984,3538,3961102532
13,5532,4000,3961102532
14,6179,4478,3961102532
15,7136,6200,3961102532
16,7797,7041,3961102532
17,10105,7294,3961102532
18,11643,8182,3961102532
19,12821,9928,3961102532
20,13013,10143,3961102532
21,14155,12897,3961102532
22,14166,13255,3961102532
23,16533,16041,3961102532
24,17439,17644,3961102532
1,0,0,3963261456
2,764,106,3963261456
3,1184,356,3963261456
4,1384,552,3963261456
5,2021,1095,3963261456
6,1659,948,3963261456
7,1759,878,3963261456
8,2088,1514,3963261456
9,2210,1942,3963261456
10,2336,1946,3963261456
11,2475,2071,3963261456
12,3251,2262,3963261456
13,2788,2531,3963261456
14,4012,3101,3963261456
15,4248,3820,3963261456
16,4479,4275,3963261456
17,4336,5209,3963261456
18,4835,5884,3963261456
19,5111,6665,3963261456
20,4382,5601,3963261456
21,4371,5930,3963261456
22,5143,8265,3963261456
23,6628,10004,3963261456
24,5569,7616,3963261456
25,6065,10361,3963261456
26,6178,9043,3963261456
27,8481,10727,3963261456
28,9892,13016,3963261456
29,11947,15831,3963261456
30,12209,16021,3963261456
31,12251,17157,3963261456
32,16234,22408,3963261456
33,20225,27056,3963261456
1,0,0,4064970428
2,-59,5,4064970428
3,93,265,4064970428
4,153,862,4064970428
5,-52,722,4064970428
6,557,1091,4064970428
7,484,1641,4064970428
8,1613,1448,4064970428
9,514,244,4064970428
10,704,296,4064970428
11,682,-596,4064970428
12,1239,-637,4064970428
13,1492,662,4064970428
14,531,-268,4064970428
15,1098,-708,4064970428
16,4467,828,4064970428
17,3442,114,4064970428
18,5312,1048,4064970428
19,7028,2333,4064970428
20,9124,2719,4064970428
21,10615,2200,4064970428
1,0,0,4063490254
2,-767,-38,4063490254
3,-525,462,4063490254
4,-341,240,4063490254
5,-449,-14,4063490254
6,-76,437,4063490254
7,22,524,4063490254
8,562,1153,4063490254
9,777,1527,4063490254
10,880,1475,4063490254
11,1187,1939,4063490254
12,1250,2951,4063490254
13,1803,2691,4063490254
14,1814,2746,4063490254
15,1706,2264,4063490254
16,2504,3643,4063490254
17,3717,4446,4063490254
18,3371,3946,4063490254
19,4035,3906,4063490254
20,3766,3304,4063490254
21,4605,4569,4063490254
22,4738,4299,4063490254
23,4783,5909,4063490254
24,6797,9814,4063490254
25,8783,9717,4063490254
26,10068,11878,4063490254
1,0,0,3966654369
2,391,-196,3966654369
3,506,269,3966654369
4,697,405,3966654369
5,745,287,3966654369
6,62,-454,3966654369
7,-326,436,3966654369
8,-509,181,3966654369
9,-437,540,3966654369
10,-946,128,3966654369
11,-801,18,3966654369
12,-1918,-1649,3966654369
13,-1176,1150,3966654369
14,-1759,1726,3966654369
15,-1782,1191,3966654369
16,-1876,1315,3966654369
17,-2478,463,3966654369
18,-3023,-418,3966654369
19,-3618,-1914,3966654369
20,-3412,-2086,3966654369
21,-4176,-2752,3966654369
22,-7272,-6137,3966654369
23,-7142,-6199,3966654369
24,-10360,-8675,3966654369
25,-11604,-9335,3966654369
26,-11085,-8636,3966654369
1,0,0,3968863152
2,-218,282,3968863152
3,381,723,3968863152
4,901,1977,3968863152
5,468,1666,3968863152
6,1159,2328,3968863152
7,1506,2481,3968863152
8,2413,3639,3968863152
9,2429,3604,3968863152
10,3175,3757,3968863152
11,2888,4661,3968863152
12,3679,3765,3968863152
13,3683,3106,3968863152
14,3878,3589,3968863152
15,3382,2349,3968863152
16,3812,3496,3968863152
17,5295,3588,3968863152
18,6118,4819,3968863152
19,5823,4573,3968863152
20,6129,3993,3968863152
21,6345,4542,3968863152
22,7752,5129,3968863152
23,7195,5322,3968863152
24,7544,4791,3968863152
25,7729,5656,3968863152
26,7293,6417,3968863152
27,8152,6292,3968863152
28,8604,7980,3968863152
29,8975,9369,3968863152
30,9280,11014,3968863152
31,9715,11938,3968863152
32,11878,13045,3968863152
33,12752,12582,3968863152
34,14293,17811,3968863152
35,15543,18937,3968863152
36,15852,21799,3968863152
37,18218,23553,3968863152
38,19211,25683,3968863152
39,19918,26543,3968863152
40,20899,28190,3968863152
41,22389,29299,3968863152
1,0,0,3968470278
2,-137,126,3968470278
3,-426,-1,3968470278
4,-78,13,3968470278
5,-270,-346,3968470278
6,-893,-930,3968470278
7,-1391,-991,3968470278
8,-1349,-1069,3968470278
9,-2157,-1849,3968470278
10,-2622,-2163,3968470278
11,-2822,-2392,3968470278
12,-4787,-3320,3968470278
13,-5032,-2573,3968470278
14,-5862,-3713,3968470278
15,-6528,-4393,3968470278
16,-6674,-3449,3968470278
17,-6501,-3906,3968470278
18,-7636,-4582,3968470278
19,-8517,-5243,3968470278
20,-8362,-4615,3968470278
21,-8477,-4699,3968470278
22,-10685,-5153,3968470278
23,-11643,-5900,3968470278
24,-11223,-6807,3968470278
25,-12475,-8683,3968470278
26,-13056,-9569,3968470278
27,-13824,-10616,3968470278
28,-14896,-11949,3968470278
29,-16680,-14285,3968470278
30,-20102,-18443,3968470278
31,-20960,-21544,3968470278
32,-26124,-21677,3968470278
33,-26367,-22797,3968470278
1,0,0,3966036899
2,-159,258,3966036899
3,-262,101,3966036899
4,111,715,3966036899
5,129,281,3966036899
6,529,935,3966036899
7,805,1428,3966036899
8,1311,1396,3966036899
9,1071,1643,3966036899
10,1465,1649,3966036899
11,3101,2468,3966036899
12,3148,3399,3966036899
13,3511,2074,3966036899
14,3569,2118,3966036899
15,4755,3797,3966036899
16,4743,2845,3966036899
17,6117,3520,3966036899
18,6849,4466,3966036899
19,6373,4178,3966036899
20,6058,3530,3966036899
21,6372,3934,3966036899
22,8020,4178,3966036899
23,9206,4712,3966036899
24,10280,4748,3966036899
25,11466,4598,3966036899
26,12240,5894,3966036899
27,11517,3839,3966036899
28,13333,5779,3966036899
29,16874,8958,3966036899
30,18859,15215,3966036899
1,0,0,3967679468
2,-284,279,3967679468
3,7,692,3967679468
4,378,829,3967679468
5,1085,1951,3967679468
6,1054,2152,3967679468
7,2724,3382,3967679468
8,3797,4404,3967679468
9,4236,4361,3967679468
10,5685,5277,3967679468
11,6950,5593,3967679468
12,8957,6896,3967679468
13,10672,8171,3967679468
14,11495,8723,3967679468
15,12643,10348,3967679468
1,0,0,3966411393
2,419,137,3966411393
3,845,456,3966411393
4,1291,1164,3966411393
5,1407,957,3966411393
6,1895,1397,3966411393
7,2524,2182,3966411393
8,1883,1700,3966411393
9,2386,2303,3966411393
10,2948,3119,3966411393
11,2965,4008,3966411393
12,3770,3958,3966411393
13,4078,3693,3966411393
14,3750,3917,3966411393
15,3265,3045,3966411393
16,3367,3242,3966411393
17,1325,1657,3966411393
18,-224,1270,3966411393
19,-854,212,3966411393
20,357,2223,3966411393
21,-855,950,3966411393
22,-1008,1690,3966411393
23,-1648,133,3966411393
24,-2173,296,3966411393
25,-2826,-71,3966411393
26,-1353,-413,3966411393
27,106,-356,3966411393
28,-1412,-3428,3966411393
29,-1709,-4536,3966411393
30,-2482,-7101,3966411393
