end,last_death,match_id,start
1744,1729,3842837445,1703
304,289,3842694685,271
1085,1070,3842694685,1038
1309,1294,3842694685,1252
1435,1420,3842694685,1402
1541,1526,3842694685,1499
1666,1651,3842694685,1620
269,254,3844250063,227
713,698,3844250063,677
1001,986,3844250063,956
1221,1206,3844250063,1147
1314,1299,3844250063,1274
1389,1374,3844250063,1356
482,467,3909251237,443
1156,1141,3909251237,1109
1377,1362,3909251237,1337
1614,1599,3909251237,1561
1905,1890,3909251237,1852
624,609,3841665963,580
674,659,3841665963,642
1210,1195,3841665963,1166
1506,1491,3841665963,1470
1768,1753,3841665963,1733
1903,1888,3841665963,1867
496,481,3842690958,443
803,788,3842690958,760
946,931,3842690958,912
1135,1120,3842690958,1082
1215,1200,3842690958,1169
1282,1267,3842690958,1240
1422,1407,3842690958,1380
128,113,3911193264,88
232,217,3911193264,179
645,630,3911193264,603
1211,1196,3911193264,1165
1284,1269,3911193264,1230
1289,1274,3913576985,1246
1742,1727,3913576985,1698
1884,1869,3913576985,1850
2062,2047,3913576985,2026
187,172,3844755209,150
2125,2110,3844755209,2049
291,276,3845544414,253
757,742,3845544414,715
881,866,3845544414,828
982,967,3845544414,924
126,111,3917196768,84
309,294,3917196768,253
1169,1154,3908965592,1118
1716,1701,3908965592,1672
393,378,3909760210,349
754,739,3909760210,700
894,879,3909760210,850
1395,1380,3909760210,1354
884,869,3845985454,834
1105,1090,3845985454,1054
2007,1992,3845985454,1962
2880,2865,3845985454,2835
645,630,3909837272,607
848,833,3909837272,788
1699,1684,3909837272,1658
851,836,3843488096,799
1233,1218,3843488096,1181
471,456,3846068377,425
949,934,3846068377,903
1584,1569,3846068377,1544
849,834,3910932361,809
1030,1015,3910932361,997
1288,1273,3910932361,1249
1444,1429,3910932361,1375
515,500,3913692326,474
609,594,3913692326,565
1331,1316,3913692326,1288
1419,1404,3913692326,1376
2056,2041,3913692326,2020
484,469,3845434166,436
2276,2261,3845434166,2232
134,119,3908954812,88
1386,1371,3908954812,1338
1564,1549,3908954812,1531
1692,1677,3908954812,1657
843,828,3917561625,805
1036,1021,3917561625,999
1231,1216,3917561625,1181
349,334,3842426275,299
783,768,3842426275,735
1069,1054,3842426275,1030
1521,1506,3842426275,1488
794,779,3845851181,753
2292,2277,3845851181,2245
503,488,3843588675,447
909,894,3843588675,869
1012,997,3843588675,967
1252,1237,3843588675,1203
1540,1525,3843588675,1502
1340,1325,3846145446,1299
1384,1369,3846145446,1352
1602,1587,3846145446,1560
1934,1919,3846145446,1887
581,566,3909391492,521
693,678,3909391492,649
1133,1118,3909391492,1083
667,652,3846483113,601
762,747,3846483113,720
853,838,3846483113,800
1027,1012,3846483113,978
1351,1336,3846483113,1316
474,459,3917076539,435
1164,1149,3917076539,1118
1287,1272,3917076539,1234
1539,1524,3917076539,1505
1001,986,3913069866,947
1295,1280,3913069866,1250
1889,1874,3913069866,1837
1550,1535,3844715646,1509
900,885,3844619276,858
1583,1568,3844619276,1534
1671,1656,3844619276,1634
1757,1742,3844619276,1712
864,849,3846467819,812
967,952,3846467819,920
1165,1150,3846467819,1119
1270,1255,3846467819,1222
873,858,3844672032,824
1031,1016,3844672032,998
1597,1582,3844672032,1556
1807,1792,3845488608,1763
2191,2176,3845488608,2153
630,615,3910845348,586
814,799,3910845348,769
881,866,3910845348,840
1388,1373,3915514948,1337
1615,1600,3915514948,1578
582,567,3917861323,530
850,835,3917861323,810
1011,996,3917861323,958
1307,1292,3844421664,1267
1390,1375,3844421664,1357
158,143,3910953977,122
408,393,3910953977,354
1125,1110,3910953977,1087
1231,1216,3910953977,1182
975,960,3842011869,927
1261,1246,3842011869,1197
1416,1401,3842011869,1374
1664,1649,3842011869,1616
995,980,3844568887,941
1519,1504,3844568887,1471
1174,1159,3844753825,1126
404,389,3843905631,345
648,633,3843905631,603
756,741,3843905631,713
926,911,3844351306,886
1272,1257,3844351306,1209
1624,1609,3915648691,1588
782,767,3845638681,732
655,640,3841741234,611
789,774,3841741234,754
786,771,3898537635,739
1349,1334,3898537635,1314
1413,1398,3898537635,1363
1619,1604,3898537635,1581
1815,1800,3898537635,1765
2019,2004,3898537635,1958
2267,2252,3898537635,2223
2362,2347,3898537635,2327
2799,2784,3898537635,2756
3056,3041,3898537635,3008
3610,3595,3898537635,3555
3660,3645,3898537635,3615
664,649,3890907673,630
776,761,3890907673,743
877,862,3890907673,824
1124,1109,3890907673,1068
1403,1388,3890907673,1365
1622,1607,3890907673,1581
1651,1636,3890907673,1613
1757,1742,3890907673,1698
1967,1952,3890907673,1915
2009,1994,3890907673,1972
2136,2121,3890907673,2072
2294,2279,3890907673,2245
2456,2441,3890907673,2409
3092,3077,3890907673,3044
392,377,3889125363,330
643,628,3889125363,609
767,752,3889125363,732
1128,1113,3889125363,1087
1178,1163,3889125363,1139
1316,1301,3889125363,1266
1341,1326,3889125363,1302
2034,2019,3889125363,1987
2437,2422,3889125363,2380
2661,2646,3889125363,2625
3340,3325,3889125363,3294
552,537,3888855626,508
717,702,3888855626,664
819,804,3888855626,780
902,887,3888855626,850
1483,1468,3888855626,1439
1679,1664,3888855626,1634
1941,1926,3888855626,1887
2242,2227,3888855626,2183
2981,2966,3888855626,2942
3054,3039,3888855626,3014
509,494,3890827984,464
593,578,3890827984,555
1177,1162,3890827984,1106
1479,1464,3890827984,1436
1679,1664,3890827984,1619
1763,1748,3890827984,1720
1881,1866,3890827984,1844
2011,1996,3890827984,1959
2295,2280,3890827984,2249
2360,2345,3890827984,2300
2687,2672,3890827984,2633
2814,2799,3890827984,2760
3210,3195,3890827984,3171
669,654,3891064693,627
819,804,3891064693,780
1173,1158,3891064693,1112
1434,1419,3891064693,1386
1518,1503,3891064693,1468
1680,1665,3891064693,1642
1845,1830,3891064693,1804
2075,2060,3891064693,2022
2128,2113,3891064693,2074
2412,2397,3891064693,2361
2434,2419,3891064693,2398
2564,2549,3891064693,2514
2606,2591,3891064693,2560
633,618,3891216019,593
801,786,3891216019,763
1120,1105,3891216019,1064
1664,1649,3891216019,1619
2093,2078,3891216019,2048
2190,2175,3891216019,2147
2426,2411,3891216019,2386
3205,3190,3891216019,3148
628,613,3891117294,584
698,683,3891117294,652
876,861,3891117294,837
994,979,3891117294,946
1143,1128,3891117294,1102
1303,1288,3891117294,1267
1536,1521,3891117294,1501
1775,1760,3891117294,1703
2000,1985,3891117294,1950
2422,2407,3891117294,2384
2479,2464,3891117294,2434
2700,2685,3891117294,2660
2827,2812,3891117294,2787
734,719,3902979731,699
930,915,3902979731,891
1247,1232,3902979731,1201
1355,1340,3902979731,1303
1886,1871,3902979731,1850
2017,2002,3902979731,1969
2227,2212,3902979731,2183
2515,2500,3902979731,2459
2611,2596,3902979731,2549
862,847,3891494975,828
957,942,3891494975,922
1373,1358,3891494975,1331
1453,1438,3891494975,1400
1820,1805,3891494975,1783
2491,2476,3891494975,2436
2653,2638,3891494975,2612
2686,2671,3891494975,2644
3035,3020,3891494975,2999
387,372,3891349796,336
785,770,3891349796,743
1114,1099,3891349796,1066
1258,1243,3891349796,1207
1328,1313,3891349796,1276
1645,1630,3891349796,1603
1718,1703,3891349796,1671
1937,1922,3891349796,1872
2856,2841,3891349796,2816
720,705,3903099199,673
1154,1139,3903099199,1118
1183,1168,3903099199,1146
1789,1774,3903099199,1745
1833,1818,3903099199,1781
1957,1942,3903099199,1902
2127,2112,3903099199,2057
2294,2279,3903099199,2253
799,784,3888582250,753
950,935,3888582250,894
1014,999,3888582250,964
1159,1144,3888582250,1118
1321,1306,3888582250,1259
1437,1422,3888582250,1396
1698,1683,3888582250,1626
2674,2659,3888582250,2626
2726,2711,3888582250,2683
454,439,3900280991,391
640,625,3900280991,587
923,908,3900280991,892
1302,1287,3900280991,1253
1410,1395,3900280991,1376
1556,1541,3900280991,1517
1639,1624,3900280991,1591
2050,2035,3900280991,2006
2408,2393,3900280991,2354
2641,2626,3900280991,2598
2884,2869,3900280991,2845
2965,2950,3900280991,2909
641,626,3897828395,606
1160,1145,3897828395,1110
1388,1373,3897828395,1341
2186,2171,3897828395,2147
2380,2365,3897828395,2328
3260,3245,3897828395,3209
3614,3599,3897828395,3563
3883,3868,3897828395,3840
2019,2004,3897647670,1980
2081,2066,3897647670,2035
3260,3245,3897647670,3216
3522,3507,3897647670,3476
3647,3632,3897647670,3611
3800,3785,3897647670,3749
3884,3869,3897647670,3835
3947,3932,3897647670,3906
444,429,3891428412,395
760,745,3891428412,711
848,833,3891428412,810
1026,1011,3891428412,979
1352,1337,3891428412,1309
1867,1852,3891428412,1820
2101,2086,3891428412,2063
471,456,3891750360,422
540,525,3891750360,488
843,828,3891750360,795
987,972,3891750360,937
1144,1129,3891750360,1098
1335,1320,3891750360,1288
1670,1655,3891750360,1627
1742,1727,3891750360,1699
1928,1913,3891750360,1878
687,672,3890889267,646
1224,1209,3890889267,1183
1308,1293,3890889267,1264
1430,1415,3890889267,1383
1504,1489,3890889267,1470
1857,1842,3890889267,1795
2169,2154,3890889267,2125
590,575,3891386864,547
950,935,3891386864,907
1014,999,3891386864,963
1170,1155,3891386864,1126
1366,1351,3891386864,1326
1528,1513,3891386864,1489
1972,1957,3891386864,1930
2136,2121,3891386864,2099
677,662,3891541020,625
804,789,3891541020,762
1522,1507,3891541020,1486
2004,1989,3891541020,1952
2189,2174,3891541020,2149
2450,2435,3891541020,2408
528,513,3888666303,491
573,558,3888666303,532
855,840,3888666303,813
1364,1349,3888666303,1331
1806,1791,3888666303,1748
1896,1881,3888666303,1839
2083,2068,3888666303,2039
2223,2208,3888666303,2175
2370,2355,3888666303,2325
429,414,3891589237,396
514,499,3891589237,478
1298,1283,3891589237,1244
1451,1436,3891589237,1391
1799,1784,3891589237,1763
2034,2019,3891589237,1986
550,535,3893641241,496
685,670,3893641241,640
853,838,3893641241,821
1165,1150,3893641241,1110
1263,1248,3893641241,1226
1411,1396,3893641241,1352
1622,1607,3893641241,1586
1749,1734,3893641241,1704
2104,2089,3893641241,2054
256,241,3888874291,219
366,351,3888874291,299
430,415,3888874291,368
507,492,3888874291,468
736,721,3888874291,689
1205,1190,3888874291,1168
1570,1555,3888874291,1537
1676,1661,3888874291,1625
1110,1095,3891287696,1073
1172,1157,3891287696,1126
1756,1741,3891287696,1709
1888,1873,3891287696,1849
1976,1961,3891287696,1934
2371,2356,3891287696,2336
2477,2462,3891287696,2431
967,952,3889448283,924
1093,1078,3889448283,1055
1894,1879,3889448283,1858
2078,2063,3889448283,2030
2518,2503,3889448283,2478
420,405,3893314987,381
1904,1889,3893314987,1840
2280,2265,3893314987,2231
2675,2660,3893314987,2629
514,499,3891341830,476
852,837,3891341830,812
1092,1077,3891341830,1037
1288,1273,3891341830,1222
1360,1345,3891341830,1317
1907,1892,3891341830,1870
980,965,3890837233,937
1215,1200,3890837233,1169
1337,1322,3890837233,1297
1707,1692,3890837233,1654
1827,1812,3890837233,1792
2054,2039,3890837233,1982
2246,2231,3890837233,2208
233,218,3889219951,194
593,578,3889219951,550
756,741,3889219951,725
894,879,3889219951,859
1165,1150,3889219951,1125
1361,1346,3889219951,1317
1525,1510,3889219951,1487
1642,1627,3889219951,1607
1724,1709,3889219951,1677
1819,1804,3889219951,1778
441,426,3889008004,401
772,757,3889008004,736
1056,1041,3889008004,1019
1373,1358,3889008004,1331
1815,1800,3889008004,1771
2317,2302,3889008004,2286
2388,2373,3889008004,2340
2429,2414,3889008004,2389
2652,2637,3889008004,2611
487,472,3889445646,445
603,588,3889445646,562
652,637,3889445646,612
847,832,3889445646,805
1103,1088,3889445646,1060
1192,1177,3889445646,1141
1543,1528,3889445646,1499
1728,1713,3889445646,1680
1857,1842,3889445646,1813
901,886,3888578614,859
1498,1483,3888578614,1450
1646,1631,3888578614,1608
1749,1734,3888578614,1704
1865,1850,3888578614,1826
640,625,3902374443,597
804,789,3902374443,738
962,947,3902374443,904
1160,1145,3902374443,1121
2018,2003,3902374443,1973
2582,2567,3902374443,2530
2702,2687,3902374443,2660
2906,2891,3902374443,2862
814,799,3891085673,769
951,936,3891085673,916
1335,1320,3891085673,1296
1646,1631,3891085673,1598
1811,1796,3891085673,1754
815,800,3888816314,783
965,950,3888816314,920
1013,998,3888816314,974
1401,1386,3888816314,1351
1984,1969,3888816314,1911
2103,2088,3888816314,2058
2218,2203,3888816314,2177
679,664,3889299301,627
1177,1162,3889299301,1138
1305,1290,3889299301,1264
1640,1625,3889299301,1587
1751,1736,3889299301,1715
1879,1864,3889299301,1837
2199,2184,3889299301,2151
874,859,3898052688,837
1190,1175,3898052688,1149
1234,1219,3898052688,1180
1487,1472,3898052688,1436
1677,1662,3898052688,1630
1967,1952,3898052688,1918
2115,2100,3898052688,2069
2218,2203,3898052688,2178
792,777,3889323628,741
897,882,3889323628,844
1038,1023,3889323628,980
1472,1457,3889323628,1434
1805,1790,3889323628,1751
2128,2113,3889323628,2085
789,774,3893117690,755
1306,1291,3893117690,1266
1789,1774,3893117690,1753
471,456,3888711624,427
561,546,3888711624,520
1089,1074,3888711624,1041
1323,1308,3888711624,1281
1766,1751,3888711624,1720
2609,2594,3888711624,2569
2658,2643,3888711624,2613
480,465,3890914266,427
712,697,3890914266,669
1147,1132,3890914266,1106
1375,1360,3890914266,1335
2052,2037,3890914266,1993
2363,2348,3890914266,2309
983,968,3900655955,945
1504,1489,3900655955,1466
1734,1719,3900655955,1677
2117,2102,3900655955,2079
477,462,3888981415,441
1197,1182,3888981415,1138
1853,1838,3888981415,1799
1968,1953,3888981415,1906
2093,2078,3888981415,2051
321,306,3889172765,284
594,579,3889172765,549
1636,1621,3889172765,1584
1902,1887,3889172765,1861
155,140,3891154355,121
413,398,3891154355,372
739,724,3891154355,695
831,816,3891154355,791
949,934,3891154355,913
1284,1269,3891154355,1233
1414,1399,3891154355,1370
335,320,3889772161,297
795,780,3889772161,755
2032,2017,3889772161,1991
2389,2374,3889772161,2331
913,898,3888767050,870
1089,1074,3888767050,1029
1531,1516,3888767050,1493
1569,1554,3888767050,1529
496,481,3899640601,457
552,537,3899640601,511
777,762,3899640601,740
1157,1142,3899640601,1117
1951,1936,3899640601,1897
552,537,3888974246,495
1018,1003,3888974246,970
1189,1174,3888974246,1133
1318,1303,3888974246,1265
407,392,3898179475,370
752,737,3898179475,699
953,938,3898179475,896
1390,1375,3898179475,1336
1520,1505,3898179475,1479
1859,1844,3898179475,1809
1639,1624,3889095712,1591
1849,1834,3889095712,1811
2504,2489,3889095712,2448
860,845,3889067271,827
1027,1012,3889067271,974
1176,1161,3889067271,1126
1241,1226,3889067271,1194
872,857,3888633383,819
966,951,3888633383,922
1391,1376,3888633383,1357
1502,1487,3888633383,1446
1791,1776,3888633383,1760
2056,2041,3888633383,2020
379,364,3888781364,344
870,855,3888781364,818
1124,1109,3888781364,1086
1293,1278,3888781364,1214
1426,1411,3888781364,1376
1503,1488,3888781364,1463
133,118,3899867571,91
1852,1837,3899867571,1807
430,415,3902849890,382
606,591,3902849890,551
1111,1096,3902849890,1073
1486,1471,3902849890,1442
1548,1533,3902849890,1498
1803,1788,3902849890,1760
951,936,3893538521,889
1554,1539,3893538521,1514
519,504,3891925312,468
714,699,3891925312,682
981,966,3891925312,941
1271,1256,3891925312,1238
1603,1588,3891925312,1548
1824,1809,3891925312,1772
646,631,3898771485,585
911,896,3898771485,866
1049,1034,3898771485,1001
1146,1131,3898771485,1107
2177,2162,3898771485,2129
663,648,3899984103,621
2004,1989,3899984103,1970
2388,2373,3899984103,2356
637,622,3902498542,588
695,680,3902498542,650
1441,1426,3902498542,1397
1903,1888,3902498542,1859
774,759,3900489066,723
1046,1031,3900489066,997
1359,1344,3900489066,1327
1917,1902,3900489066,1877
360,345,3888897233,320
503,488,3888897233,448
1137,1122,3888897233,1106
1771,1756,3888897233,1738
476,461,3891767458,440
608,593,3891767458,569
737,722,3891767458,689
845,830,3891767458,801
1659,1644,3891767458,1618
881,866,3891255300,838
987,972,3891255300,946
1130,1115,3891255300,1078
1236,1221,3891255300,1199
1591,1576,3891255300,1550
339,324,3900169897,302
949,934,3900169897,910
1239,1224,3900169897,1192
1533,1518,3900169897,1491
523,508,3889421559,489
905,890,3889421559,871
996,981,3889421559,950
1139,1124,3889421559,1100
1178,1163,3889421559,1134
384,369,3888710999,343
823,808,3888710999,778
1489,1474,3888710999,1458
1403,1388,3899726029,1360
1836,1821,3899726029,1789
2501,2486,3899726029,2456
596,581,3890836890,554
1019,1004,3890836890,973
1092,1077,3890836890,1050
1409,1394,3890836890,1353
1568,1553,3890836890,1525
214,199,3890976184,165
377,362,3890976184,332
958,943,3890976184,917
1348,1333,3890976184,1305
1806,1791,3890976184,1752
616,601,3893059114,579
799,784,3893059114,756
1024,1009,3893059114,983
1262,1247,3893059114,1222
1471,1456,3893059114,1422
837,822,3891024973,787
1422,1407,3891024973,1384
589,574,3898369901,541
1201,1186,3898369901,1161
1296,1281,3898369901,1245
1497,1482,3898369901,1442
1571,1556,3898369901,1513
1620,1605,3898369901,1557
1636,1621,3891640110,1587
1793,1778,3891640110,1760
687,672,3893448698,638
980,965,3893448698,923
1240,1225,3893448698,1202
1386,1371,3893448698,1329
1485,1470,3893448698,1454
912,897,3889358128,861
1281,1266,3889358128,1218
1042,1027,3891198578,988
1323,1308,3891198578,1275
688,673,3891483725,645
908,893,3891483725,877
1049,1034,3891483725,996
1490,1475,3891483725,1454
1671,1656,3891483725,1626
511,496,3891663985,467
939,924,3891663985,892
1198,1183,3891663985,1142
616,601,3888583323,574
1120,1105,3888583323,1079
1218,1203,3888583323,1178
1326,1311,3888583323,1286
621,606,3891013861,585
834,819,3891013861,801
1121,1106,3891013861,1079
210,195,3893222060,178
845,830,3893222060,804
1120,1105,3893222060,1082
1291,1276,3893222060,1247
1360,1345,3893222060,1317
935,920,3888646761,892
1186,1171,3888646761,1151
